Category,Title,Original Link,Description,Publication Date,Content
나무,"푸드나무, 상반기 누적 매출 903억원…적자 폭 감소",http://www.newsprime.co.kr/news/article.html?no=650936,"푸드나무(290720)는 2024년 상반기 누적 매출액(연결 기준) 903억원을 기록했다고 14일 공시했다. 2분기 영업손실은 별도 기준 18억원, 연결 기준 51억원을 기록하며, 1분기 대비 적자 폭이 감소했다. 푸드나무는 ""2023년... ","Wed, 14 Aug 2024 17:34:00 +0900",FAIL
나무,횡성 야산서 50대 벌목 작업 중 나무에 깔려 심정지,https://www.kwnews.co.kr/page/view/2024081118284995913,11일 오전 8시55분께 횡성군 강림면 부곡리마을회관 인근 야산에서 A(57)씨가 벌목 작업을 하던 중 나무에 깔리는 사고가 발생했다. A씨는 출동한 119구급대원에 의해 심정지 상태로 병원에 이송됐다. 경찰은 정확한... ,"Sun, 11 Aug 2024 18:34:00 +0900","주차된 전기차 택시에서 연기 뿜어져 나와…전용수조에 담가 2시간여만에 안전조치의사 없어서…강원 119 구급차 92차례나 환자 태우고 뺑뺑이[데스크]월사금 못 내 교무실에 불려갔던 그 소년··· 에너지 공기업 수장으로 우뚝민주당 최고위원 당선 김병주…“윤석열 정권 끝장내야 전진할 수 있어”[사설]춘천 서면대교 2028년 개통, 그 이후가 더 중요강원교육청, 새내기 공무원에 휴가 지급 전국 첫 추진코로나19 환자 8월 마지막주 35만명 전망…일주일새 18세 이하 입원환자 70명 달해尹 ""반국가세력 사회 곳곳 암약…분열 차단하고 국민 항전 의지 높일 방안 강구""‘스세권’ 된 홍천 구도심 … 상권 활성화 이어질까이재명 대표 연임…강원도당 권력 구도 어떤 영향 미치나 관심더보기"
나무,"이달 중순부터 수확 만생종 복숭아, 노린재 방제 철저해야",http://www.aflnews.co.kr/news/articleView.html?idxno=278280,"복숭아에 발생한 썩덩나무노린재 복숭아 즙액을 빨아 먹어 해를 끼치는 노린재 피해는 기후 온난화에 따른... 이전 조사에 따르면 복숭아 과수원에서 발생하는 노린재는 썩덩나무노린재(76%), 갈색날개노린재(22%) 두... ","Mon, 19 Aug 2024 11:00:00 +0900","매체정보서울특별시 서초구 방배천로2길 12 (방배동)대표전화 : 02)585-0091팩스 : 02)588-4905청소년보호책임자 : 최상희법인명 : (주)농수축산신문제호 : 농수축산신문등록번호 : 서울 아 53843등록일 및 발행일 : 2021-07-20발행·편집인 : 길경민Copyright © 2024 농수축산신문.Allrights reserved. mail towebmaster@aflnews.co.kr하단메뉴매체소개기사제보광고문의이용약관개인정보처리방침윤리강령청소년보호정책저작권보호정책이메일무단수집거부「열린보도원칙」 당 매체는 독자와 취재원 등 뉴스이용자의 권리 보장을 위해 반론이나 정정보도, 추후보도를 요청할 수 있는 창구를 열어두고 있음을 알려드립니다.고충처리인 최상희 02-585-0091 aflnews@aflnews.co.kr"
나무,"푸드나무, 2024년 상반기 매출 903억원 기록",http://www.ftoday.co.kr/news/articleView.html?idxno=327151,"푸드테크 기업 푸드나무는 올해 상반기 연결 기준 누적 매출 903억원을 기록했다고 14일 공시했다. 푸드나무의 2분기 영업이익은 별도 기준 -18억원, 연결 기준 –51억원을 기록하며 1분기 대비 적자 폭이 축소됐다.... ","Wed, 14 Aug 2024 18:00:00 +0900","사진=푸드나무푸드테크 기업 푸드나무는 올해 상반기 연결 기준 누적 매출 903억원을 기록했다고 14일 공시했다.푸드나무의 2분기 영업이익은 별도 기준 -18억원, 연결 기준 –51억원을 기록하며 1분기 대비 적자 폭이 축소됐다.회사는 지난해 4분기와 올해 1분기에 일부 자회사들의 원가 상승 및 일시적인 본사 비용 증가로 인해 연속적인 대규모 영업손실을 기록했으나 본사 및 자회사들의 적극적인 비용 절감 노력으로 2분기에는 실적 개선을 이뤄냈다고 설명했다.또 일회성 비용을 제외한 최근 2~3개월간의 월평균 영업이익은 손익분기점(BEP)에 근접한 수준에 도달했다. 상각전영업이익(EBITDA)는 최근 월평균 10억원 수준으로 빠르게 회복 중이다.푸드나무는 “국내 내수 경기 하락에도 불구하고 플랫폼 매출이 안정적인 성장세를 유지하고 있다”며 “랭킹닭컴을 중심으로 신규 회원이 지속적으로 증가하고 있으며 연결 자회사들의 매출 비중도 안정적으로 유지되고 있다”고 밝혔다.파이낸셜투데이 허서우 기자허서우 기자seowoo@ftoday.co.kr다른기사 보기저작권자 © 파이낸셜투데이 무단전재 및 재배포 금지"
나무,정원수 사회적협동조합 비금면 작목반 봉사활동 전개,http://www.seoulwire.com/news/articleView.html?idxno=618841,정원수 사회적협동조합 비금면 작목반은 지난 16일 비금면 배롱나무 정원 일원에서 봉사활동을 전개했다. 36명으로 구성된 비금면 작목반은 올해 생산했던 붉은 배롱나무가 식재된 공원 주변의 제초작업과 복토 작업을... ,"Mon, 19 Aug 2024 15:20:00 +0900","지역사회발전을 위해 지속적 추진 예정작목반 봉사활동 (사진제공 = 신안군)[서울와이어 광주ㆍ호남본부 김도형 기자] 정원수 사회적협동조합 비금면 작목반은 지난 16일 비금면 배롱나무 정원 일원에서 봉사활동을 전개했다.36명으로 구성된 비금면 작목반은 올해 생산했던 붉은 배롱나무가 식재된 공원 주변의 제초작업과 복토 작업을 통해 지역사회 발전에 보탬이 되기로 뜻을 모은 것이다.비금면 작목반장(김순용)을 비롯한 회원들은 이른 새벽부터 가족을 포함한 20여 명이 자발적으로 참여하여 배롱나무 정원 가꾸기에 앞장서고 있다.김순용 작목반장은 “나무를 심는 것도 중요하지만, 가꾸는 노력 또한 중요하다.”라며 “자식을 키우는 마음처럼 앞으로도 봉사활동을 지속적으로 추진할 계획이다”라고 밝혔다.특히 비금면 작목반은 지난 7월 1일, 신안군청에서 16명의 양묘 소득일부를 모은 1,000만 원을 시작으로 5년간 총 5,000만 원의 인재육성 장학금 기탁 계획을 밝힌 바 있다.광주ㆍ호남본부 김도형 기자kdh-74@hanmail.net다른기사 보기저작권자 © 서울와이어 무단전재 및 재배포 금지"
나무,[사반 제보] '주인 행세 끝판왕'...포도밭 서리한 어르신,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12210782,"포도나무 옆 남성이 포도를 먹는데요. 이내 포도를 송이째 따기 시작합니다. 마치 주인처럼 보이는데, 서리하는 겁니다. 경기 양평군의 한 농장 포도를 이 남성이 서리했다는 제보가 JTBC 〈사건반장〉을 통해 어제(16일)... ","Sat, 17 Aug 2024 07:31:00 +0900","제보자가 키운 포도를 절도하는 남성의 모습. 〈영상=JTBC '사건반장'〉포도나무 옆 남성이 포도를 먹는데요. 이내 포도를 송이째 따기 시작합니다. 마치 주인처럼 보이는데, 서리하는 겁니다.경기 양평군의 한 농장 포도를 이 남성이 서리했다는 제보가 JTBC 〈사건반장〉을 통해 어제(16일) 보도됐습니다.서울에서 사는 제보자는 경기 양평군에 작은 토지를 매입해 주말마다 농사를 짓고 있는데요.지난 8일 60대로 보이는 남성이 포도밭에 침입해 절도하는 모습이 폐쇄회로(CC)TV를 통해 포착됐습니다.남성은 포도알을 한 알씩 따먹은 후 배낭에서 용기와 가위를 꺼내 포도송이째 훔쳤습니다. 이 과정에서 지나가던 여성이 전단을 건네자, 남성은 주인 행세를 하며 대화를 주고받는 모습도 찍혔는데요.제보자는 ""아프신 아버지에게 직접 키운 포도를 드리려고 땀 흘려 농사지었는데 참 속상하다""며 ""또 절도가 일어날까 걱정된다""고 말했습니다. 그러면서 ""경찰 신고 전 절도범이 방송을 보고 절도 행위를 멈추거나 자수하길 바라는 마음에 제보한다""고 전했습니다."
나무,"말차 vs 녹차… 비슷한 것 같은데, 건강 효과 어떻게 다를까?",https://health.chosun.com/site/data/html_dir/2024/08/13/2024081302313.html,녹차와 말차의 원료는 모두 ‘차나무(Camellia sinensis)’다. 녹차는 차 잎사귀를 그대로 물에 우리거나 갈아서 ‘가루녹차’ 형태로 섭취한다. 가루녹차는 잎맥까지 다 갈아버리기에 말차 분말보다 입자가 거칠다.... ,"Sun, 18 Aug 2024 06:01:00 +0900","카페 음료나 케이크 아이스크림 등 디저트에는 꼭 녹차(綠茶)와 말차(抹茶) 맛이 있다. 녹차와 말차는 맛도 비슷하고 색깔도 비슷해 차이점을 알기 어렵다. 그냥 보면 구분이 어렵지만, 제조법부터 다르다.녹차와 말차의 원료는 모두 ‘차나무(Camellia sinensis)’다. 녹차는 차 잎사귀를 그대로 물에 우리거나 갈아서 ‘가루녹차’ 형태로 섭취한다. 가루녹차는 잎맥까지 다 갈아버리기에 말차 분말보다 입자가 거칠다. 색상은 맑은 연두색이다. 말차는 15~20일간 햇빛을 차단한 그늘에서 재배하는 ‘차광재배’ 과정을 거친다. 차광재배 덕에 말차는 녹차보다 상대적으로 떫은맛이 덜하다. 그리고 입자가 녹차에 비해 곱다. 색은 진한 녹색이며 녹차에 비해 맛이 쌉싸름하다.녹차와 말차는 영양성분에서도 차이가 난다. 녹차 1잔의 열량은 약 2Kcal지만 말차는 4Kcal 정도다. 물에 우려 마시는 녹차와 달리 찻잎 가루를 그대로 섭취하는 말차는 항산화물질인 폴리페놀이 더 많다. 폴리페놀은 심장질환, 일부 암 질환 예방과 노화 지연에 도움을 준다. 미국 콜로라도대 연구에 따르면 말차의 에피갈로카테킨 갈레이트(EGCG) 함량은 녹차보다 3배 정도 높았다. EGCG는 폴리페놀의 일종으로 염증을 줄이고 세포 손상을 막는다. 또한 말차는 녹차보다 L-테아닌 함량도 더 높다. L-테아닌은 스트레스 완화 효과가 있는 아미노산이다. 일본 시즈오카대 연구에 따르면 말차를 마신 참가자들의 스트레스가 말차를 마시지 않은 참가자들보다 줄어들었다.다만 말차는 카페인이 많이 함유돼 있다. 미국 건강 매체 ‘에브리데이헬스(Everyday Health)’에 따르면 우려낸 녹차 1컵에는 약 30~50mg 카페인이 들어있는 반면 말차에는 에스프레소 1샷과 비슷한 정도인 약 70mg의 카페인이 들어있다. 잎을 우려낸 물을 마시는 녹차와 달리 말차는 잎 전체를 갈아서 먹기 때문이다. 두 차 모두 건강에 좋지만, 하루 2~3잔 마시는 게 적당하다. 너무 많이 마시거나 식후 바로 마시면 차 속의 탄닌 성분이 철분의 흡수를 방해하기도 한다."
나무,"‘사랑이 꽃피는 나무’ 뚱뚱이 오재현, 시력 95% 잃어 “내일 내가 살아 있을...",https://www.newsen.com/news_view.php?uid=202408161437382110,'사랑이 꽃피는 나무'에서 활약했던 오재현이 근황을 전했다. 8월 15일 방송된 MBN '특종세상'에는 90년대 인기... 눈을 떴는데 차가 나무에 박혀 있더라. 그때부턴 눈이 안 보였다. 안과에 갔더니 왜 지금 왔냐고 좀 일찍 오지... ,"Fri, 16 Aug 2024 14:38:00 +0900",FAIL
나무,"화단에 있는 나무 들이받아...운전자 딸·엄마 부상, 아빠 사망",https://www.wikitree.co.kr/articles/975341,14일 대구 수성경찰서 등에 따르면 13일 오후 1시 41분께 수성구 만촌네거리에서 효목네거리 방향으로 3차로를 달리던 승용차 한 대가 중앙분리대와 화단에 있는 나무를 잇달아 들이받았다고 연합뉴스는 이날 전했다.  이... ,"Wed, 14 Aug 2024 11:10:00 +0900","대구에서 달리던 승용차가 단독 사고를 내 일가족이 참변을 당했다.대구 승용차 사고 현장 / 대구소방본부 제공14일 대구 수성경찰서 등에 따르면 13일 오후 1시 41분께 수성구 만촌네거리에서 효목네거리 방향으로 3차로를 달리던  승용차 한 대가 중앙분리대와 화단에 있는 나무를 잇달아 들이받았다고 연합뉴스는 이날 전했다.이 사고로 50대 여성 운전자와 동승자 80대 여성은 경상으로 치료받고 있다.뒷좌석에 타고 있던 80대 남성이 심정지 상태로 병원에 이송됐으나 숨졌다.경찰 조사 결과, 이들은 부모와 자녀 관계인 것으로 파악됐다.사고 당시 운전대를 잡은 딸은 “사고 당시 기억이 나지 않는다”고 경찰에 진술했으며 승용차 내부 블랙박스 영상은 저장되지 않은 것으로 조사됐다.음주운전으로 인한 사고는 아닌 것으로 확인됐다고 매체는 전했다.경찰은 사고 현장 주변 CCTV 등을 확보해 사고 경위 등을 조사 중이다.운전자는 도로를 주행할 때 항상 주의력을 유지해야 하며, 피로하거나 집중력이 떨어진 상태에서 운전대를 잡지 않도록 해야 한다. 사고 당시 기억이 나지 않을 정도로 정신적으로 혼란스러운 상태는 큰 위험을 초래할 수 있으므로, 필요하다면 운전을 피하고 다른 교통수단을 이용하는 것이 중요하다. 또한, 블랙박스가 정상적으로 작동하는지 주기적으로 점검해 사고 발생 시 중요한 증거를 확보할 수 있도록 해야 한다.사고 발생 시 음주 여부와 관계없이 운전자는 사고 경위를 정확히 파악할 수 있도록 차량 내외부의 모든 상황을 신속히 점검하고, 경찰 조사에 협조해야 한다. 특히, 사고 장소 주변의 CCTV 등 증거 자료를 통해 사고 원인을 철저히 분석할 수 있도록 도로 상황과 주변 환경을 인지하며 운전하는 습관을 길러야 한다."
나무,"“좋아 자연스러웠어”…포도 수확하는 노인, 알고 보니 서리였다 [영상]",https://www.mk.co.kr/article/11094852,포도나무에 딴 송이째 딴 포도를 먹는 남성의 모습이 공개돼 공분을 사고 있다. 마치 주인처럼 행동이 자연스러웠는데 알고 보니 남의 포도밭을 서리하는 모습이었다. JTBC 사건반장은 지난 16일 경기 양평군의 한 농장... ,"Sat, 17 Aug 2024 16:44:00 +0900","사진 확대주인 행세를 하며 포도 농장을 서리한 남성 모습 [사진 = JTBC 사건반장 갈무리]포도나무에 딴 송이째 딴 포도를 먹는 남성의 모습이 공개돼 공분을 사고 있다.마치 주인처럼 행동이 자연스러웠는데 알고 보니 남의 포도밭을 서리하는 모습이었다.JTBC 사건반장은 지난 16일 경기 양평군의 한 농장 포도를 한 남성이 서리하는 영상을 보도했다.서울에 거주하는 제보자는 경기 양평군에 작은 토지를 매입해 주말마다 농사를 짓고 있다고 했다.사진 확대주인 행세를 하며 포도 농장을 서리한 남성 모습 [영상 = JTBC 사건반장 갈무리]그러던 지난 8일 60대로 보이는 남성이 포도밭에 침입해 절도하는 모습이 폐쇄회로(CC)TV를 통해 포착됐다.이 남성은 포도알을 한 알씩 따먹은 후 배낭에서 용기와 가위를 꺼내 포도송이째 훔쳤다. 영상에는 지나가던 여성이 전단을 건네자, 남성은 주인 행세를 하며 대화를 주고받는 모습도 담겼다.제보자는 “아프신 아버지에게 직접 키운 포도를 드리려고 땀 흘려 농사지었는데 참 속상하다”며 “또 절도가 일어날까 걱정된다”고 말했다. 그는 이어 “경찰 신고 전 절도범이 방송을 보고 절도 행위를 멈추거나 자수하길 바라는 마음에 제보한다”고 덧붙였다."
나무,"공주시, 벚꽃길 유명세 '동학사 왕벚나무' 순차적 교체",https://www.newsis.com/view/NISX20240808_0002842803,"충남 공주시는 벚꽃길로 유명한 동학사 왕벚나무 가로수를 내년부터 순차적으로 교체해 심을 예정이라고 8일 밝혔다. 이날 시에 따르면, 동학사 왕벚나무 가로수는 조성된지 약 50년이 되었으며 현재 전국적으로 많은... ","Thu, 08 Aug 2024 11:18:00 +0900","회사소개광고 · 제휴 문의제휴사 안내콘텐츠 판매저작권 규약고충처리기사제보이용약관개인정보 · 청소년보호정책개인정보처리방침알립니다.대표이사 : 염영남주소 : 서울 중구  퇴계로  173 남산스퀘어빌딩 (구 극동빌딩) 12층사업자등록번호 : 102-81-36588발행인 : 염영남편집인 : 염영남고충처리인 : 김경원통신판매업신고 : 서울중구 0398호문의  02-721-7400[email protected]뉴시스의 모든 콘텐츠는 저작권법의 보호를 받는 바, 무단 전재ㆍ복사ㆍ배포를 금합니다.  Copyright © NEWSIS.COM  All  rights  reserved."
나무,"[속보] “日기시다, 야스쿠니에 공물…각료·의원은 참배”",https://www.seoul.co.kr/news/international/2024/08/15/20240815500010?wlog_tag3=naver,기시다 총리는 이날 오전 도쿄 지요다구의 야스쿠니신사에 다마구시(비쭈기나무 가지에 흰 종이를 단 것) 대금을 봉납했다고 교도통신이 자민당 관계자를 인용해 보도했다. 기시다 총리는 2021년 10월 총리에 취임한 후... ,"Thu, 15 Aug 2024 09:03:00 +0900",FAIL
나무,"1000년 세월 느티나무…예산군, 보호수 실태조사",https://www.asiatoday.co.kr/view.php?key=20240812010006177,"또한 실태조사 결과 긴급한 치료를 필요로 하는 보호수의 경우, 나무의사를 등록한 전문업체를 통해 나무 외과수술(수관 솎기, 생육환경 개선, 고사지 제거 등)을 추진할 방침이다. 군 관계자는 ""앞으로도 예산군의 오랜... ","Mon, 12 Aug 2024 10:30:00 +0900","예산군, 안전하고 건강한 보호수 관리 ‘총력!’0예산군 신암면 추사고택 소나무.예산군, 안전하고 건강한 보호수 관리 ‘총력!’0예산군 대흥면 상중리 느티나무.충남 예산군은 이달 중 지역내 보호수를 대상으로 실태조사를 실시한다. 군은 이번 실태조사 결과를 통해 보호수의 생육 상태를 평가하고 대상목별 관리 방안을 수립한 뒤 데이터베이스를 구축해 체계적인 관리에 나서기로 했다.또한 실태조사 결과 긴급한 치료를 필요로 하는 보호수의 경우, 나무의사를 등록한 전문업체를 통해 나무 외과수술(수관 솎기, 생육환경 개선, 고사지 제거 등)을 추진할 방침이다.군 관계자는 ""앞으로도 예산군의 오랜 역사를 간직한 보호수들을 정기적으로 조사하고 관리에 총력을 기울여 안전하고 건강한 보호수를 유지하는데 최선을 다하겠다""고 말했다.한편, 군은 현재 역사적·학술적 가치가 있는 노목(老木), 거목(巨木), 희귀목(稀貴木) 등의 수목 98본을 보호수로 지정하고 보존·관리하고 있다.대표적으로 대흥면 상중리에는 지역내 보호수 중 최고 수령인 1000년 이상의 세월을 견뎌낸 느티나무가 있으며, 마을 주민들은 매년 음력 2월 초하룻날과 칠석날 고사를 지내고 있다.상중리 느티나무는 봄철 나뭇잎이 피는 것을 보고 주민들이 농사의 풍흉을 점치며, 소정방이 이끄는 나당연합군이 백제 부흥군의 마지막 거점인 임존성을 공격하러 왔을 때 이 나무에 배를 맸다는 전설이 전해진다. 아울러 과거에는 느티나무 밑까지 바닷물이 들어왔던 곳으로 샘을 파면 시커먼 갯벌 흙과 짠물이 섞여 나왔다고 전해진다.또한 대흥면 교촌리 은행나무는 약 600년이 된 것으로 추정되며, 교촌리 주민들은 매년 정월 초순에 마을의 무사태평을 기원하는 성황제를 지내고 있다. 특히 교촌리 은행나무를 베면 마을이 피해를 입는다는 전설이 전해지며, 은행나무 중앙에 느티나무가 함께 자라고 있는데 마치 한 그루처럼 어울리는 것이 특징이다."
나무,"한라구상나무협회-플랜잇그린, '구상나무 지키기 사업' MOU 체결",https://www.donga.com/news/Culture/article/all/20240813/126507352/1,한라구상나무협회(회장 최장혁)와 플랜잇그린㈜ (CEO 이예찬)은 지난 10일 제주도 뉴코리아 호텔에서 전략적 업무협력을 위해 업무협약(MOU)을 체결했다고 밝혔다. 한라구상나무협회는 사라져가는 구상나무의 소중함을... ,"Tue, 13 Aug 2024 13:05:00 +0900",FAIL
나무,"[나무, 천년의 세월을 담다 303] 연륜(年輪)…부여군 충화면 천당리 느티나무",https://www.goodmorningcc.com/news/articleView.html?idxno=402960,"일상에서 흔히 사용하는 단어 '연륜'은 '나무의 줄기나 가지를 가로로 자른 면에 나타나는 둥근 테'를 말한다. 즉, 나무의 나이테가 연륜인 것이다. 천당리 268-1번지 느티나무는 부여군 충화면에서 가장 오랜 연륜을... ","Sun, 18 Aug 2024 11:32:00 +0900",FAIL
나무,한반도 평화의 숲 조성..'인동' 수종 식재,https://kjmbc.co.kr/NewsArticle/1419098,주요 수종은 육지에서는 보기 힘든 '하귤 나무'로 차가운 겨울을 견딘 대통령의 '인동의 삶'을 상징하고... 겨울을 견디는 '인동'이라는 고 김대중 대통령을 상징하는 나무로 선택됐습니다. * 장유 신안군 정원산림총괄과... ,"Sun, 18 Aug 2024 20:25:00 +0900",FAIL
나무,[포토] 미세먼지 꼼짝마! 보성군 숲길에 핀 배롱나무·해바라기 '눈길',https://www.kpinews.kr/newsView/1065575916674478,"▲ 전남 보성군 우산교차로에서 장거리교차로까지 2.1km의 미세먼지 숲길에 배롱나무, 해바라기가 활짝 펴 있다. [보성군 제공] KPI뉴스","Sat, 17 Aug 2024 10:21:00 +0900",FAIL
나무,"평창군, 나무은행 사업 지속 추진",https://www.sportsseoul.com/news/read/1453573?ref=naver,사진|평창군청 평창군은 매년 버려지는 수목자원을 재활용해 예산을 절감하고 친환경 녹지공간 조성을 위해 올해도 나무은행 사업을 적극 추진하고 있다고 밝혔다. 나무은행사업은 각종 개발사업으로 발생하는 나무와... ,"Mon, 12 Aug 2024 09:16:00 +0900","스포츠서울회사소개고객센터광고안내사업제휴포토라이브러리청소년보호정책(책임자 : 정승재)개인정보취급방침디지털 뉴스콘텐츠 이용규칙스포츠서울 윤리강령신문 윤리강령스포츠서울의 모든 콘텐츠는 지적 재산권법의 보호를 받는 바, 무단 복사, 전재, 배포, 등을 하는 행위는 법적 제재를 받을 수 있습니다.주소 서울특별시 중구 삼일대로 6길5 (충무로 2가 49-15) 조양빌딩 신관 11층 / 인터넷신문등록번호: 서울 아03134 / 등록·발행일자: 2014.04.30발행인: 이존백 / 편집인: 이존백 / 대표전화: 02-2001-0063Copyright@2022 Sportsseoul, All rights reserved."
나무,"푸드나무, 2024년 상반기 연결 매출 903억원 기록",http://www.beyondpost.co.kr/view.php?ud=2024081421101839646a9e4dd7f_30,푸드테크 기업 푸드나무(대표 김영문)은 2024년 상반기 누적 매출액(연결 재무제표 기준) 903억원을 기록했다고 14일 공시했다. 푸드나무는 “국내 내수 경기 하락에도 불구하고 플랫폼 매출이 안정적인 성장세를... ,"Wed, 14 Aug 2024 21:14:00 +0900","[비욘드포스트 이순곤 기자]  푸드테크 기업 푸드나무(대표 김영문)은 2024년 상반기 누적 매출액(연결 재무제표 기준) 903억원을 기록했다고 14일 공시했다.푸드나무는 “국내 내수 경기 하락에도 불구하고 플랫폼 매출이 안정적인 성장세를 유지하고 있다”며 “랭킹닭컴을 중심으로 신규 회원이 지속적으로 증가하고 있으며, 연결 자회사들의 매출 비중도 안정적으로 유지되고 있다”고 설명했다.2분기는 영업이익 별도 기준 -18억원, 연결 기준 -51억원을 기록하며 1분기 대비 적자 폭이 크게 축소됐다. 2023년 4분기와 2024년 1분기에 일부 자회사들의 원가 상승 및 일시적인 본사 비용 증가로 인해 연속적인 대규모 영업손실을 기록했으나, 본사 및 자회사들의 적극적인 비용 절감 노력으로 2024년 2분기에는 실적 개선을 이뤄냈다. 특히, 월평균 별도 영업 적자는 1분기 15억원에서 2분기 5~6억원 수준으로 감소했다.또한, 일회성 비용을 제외한 최근 2~3개월간의 월평균 영업이익은 손익분기점(BEP)에 근접한 수준에 도달했다. 상각전영업이익(EBITDA)는 최근 월평균 10억원 수준으로 빠르게 회복 중이다. 이는 현금창출능력의 빠른 회복을 시사하는 긍정적인 신호로 풀이된다.푸드나무 관계자는 ""글로벌 인플레이션과 내수 경기 침체라는 어려운 환경 속에서도 안정적인 매출 흐름을 유지했다""며 ""적극적인 사업 구조조정과 비용 절감, 내실을 다지는 경영전략을 통해 실적 정상화에 최선을 다하겠다""고 밝혔다.sglee640@beyondpost.co.kr"
나무,"“마을 수호신 지킨다” 산청군, 노거수 정비 추진",http://www.knnews.co.kr/news/articleView.php?idxno=1439791,"필요한 나무를 대상으로 이뤄진다. 특히 최근 폭염, 집중호우 등으로 정비가 시급한 보호수와 노거수의... 올해 상반기에는 4000만원의 예산을 들여 총 12그루의 나무에 대한 정비사업을 했다. 이승화 산청군수는... ","Mon, 19 Aug 2024 08:42:00 +0900","대표전화: 055) 210-6000   사건제보 : 055) 210-6070   이메일 : master@knnews.co.kr법인명 : ㈜경남신문사 ｜사업자등록번호 : 609-81-04438｜대표자명 : 이종붕창간일 : 1946년 3월 1일 ｜주소: [51439] 경남 창원시 성산구 중앙대로210번길 3인터넷신문등록번호 : 경남 아02466 ｜등록일자 : 2020년 10월 5일｜발행·편집 겸 인쇄인 : 이종붕경남신문 기사는 저작권법의 보호를 받는바, 무단 전재, 복사, 배포 등을 금합니다. [저작권 문의 210-6024] Copyright(c) knnews.co.kr All Rights Reserved."
나무,"""인명사고 막자"" 밤나무 방제, 내년부터 헬기서 드론으로 변경",https://www.yna.co.kr/view/AKR20240808109700063?input=1195m,"산림청 ""드론 방제, 방제 효과는 물론 경제성도 커"" 내년부터 밤나무 해충 항공방제 방식이 헬기에서 드론으로 변경된다. 산림청은 밤나무 해충 항공방제로 인한 인명사고 발생을 막기 위해 내년부터 헬기 방제를 드론... ","Thu, 08 Aug 2024 14:58:00 +0900","유튜브 채널연합뉴스 유튜브채널통통컬쳐 유튜브채널통통테크 유튜브채널통통리빙 유튜브채널코리아나우 유튜브채널K-VIBESNS연합뉴스 페이스북연합뉴스 트위터연합뉴스 인스타그램최신기사정치전체기사대통령실/총리실국회/정당외교국방북한전체기사학술·연구북한 알아보기인물비주얼NK NOW경제전체기사경제/정책금융부동산취업/창업소비자마켓+전체기사국내주식해외주식채권펀드/ETF글로벌시장증권/운용사리포트공시산업전체기사산업/기업전기전자중화학자동차건설에너지/자원IT/과학게임유통/서비스중기/벤처바이오/헬스농림축산해양수산사회전체기사사건/사고법원/검찰교육복지/노동환경여성/아동재외동포다문화전국전체기사경기인천부산울산경남대구/경북광주/전남전북대전/충남/세종충북강원제주세계전체기사특파원미국/북미중국일본아시아/호주유럽중남미중동/아프리카국제기구문화전체기사책/문학만화/웹툰종교공연/전시학술/문화재미디어여행/레저생활건강전체기사헬스노트위클리 건강더건강 영상연예전체기사방송영화가요해외연예스포츠전체기사야구축구농구/배구골프오피니언연합시론논&설사람들전체기사인사부고동정/게시판CEO인터뷰비주얼뉴스영상포토화보#D그래픽테마별뉴스핫뉴스톱뉴스주요뉴스긴급뉴스단독뉴스많이본뉴스오래머문뉴스뉴스+이슈돋보기재난포털북한포털날씨이 시각 헤드라인외국어English中文日本語عربيEspañolFrançais뉴스상품프리미엄뉴스뉴스리더인터넷맞춤형보도자료 해외배포보도자료 국내배포모바일뉴스모바일앱모바일웹출판물이매진연합연감영문연감단행본월간 마이더스광고안내KTX 열차AREX 공항철도모바일PC출판물LED전광판사업제휴콘텐츠판매보도사진이미지그래픽동영상인물관련사이트연합뉴스TV인포맥스글로벌코리아본부K-VIBE채용IR 클럽계약사/제휴문의회사소개윤리헌장저작권규약수용자권익위원회콘텐츠자문위원회고충처리이용약관개인정보처리방침독자게시판기사제보(02-398-3000)RSS사이트맵연합뉴스 서울시 종로구 율곡로 2길 25등록번호 문화, 나00009등록일자 1980.12.29발행일자 1980.12.29Tel. 02-398-3114(C) Yonhapnews[대표이사] 성기홍"
